Customer_ID,Month,Electricity_Consumption_kWh,Previous_Month_Consumption,Peak_Consumption,Off_Peak_Consumption,Voltage,Current,Power_Factor,Meter_Age,Number_of_Meter_Readings,Location_Type,Customer_Type,Theft_Flag_GroundTruth,Average_Consumption_3_Months,Average_Consumption_6_Months
C00620,1,258.96,,145.11,113.85,245.58,1.554,0.942,17,30,Semi-Urban,Residential,0,,
C01287,1,667.4,,387.41,279.99,213.96,4.376,0.99,1,29,Semi-Urban,Commercial,0,,
C00789,5,1131.89,511.69,813.92,317.97,233.96,6.985,0.962,12,29,Urban,Commercial,0,687.0533333333333,738.225
C00212,4,1357.11,1121.97,880.36,476.75,230.5,8.891,0.92,13,28,Rural,Commercial,0,1048.42,1048.42
C00714,4,444.88,376.86,309.0,135.87,231.71,2.786,0.957,18,30,Semi-Urban,Commercial,0,386.66,386.66
C00233,3,348.52,297.77,238.65,109.87,226.1,2.354,0.909,8,28,Urban,Residential,0,287.46500000000003,287.46500000000003
C00809,3,259.74,269.17,158.19,101.55,226.99,1.722,0.923,1,30,Semi-Urban,Residential,0,247.495,247.495
C00669,2,195.91,154.56,116.3,79.61,227.62,1.27,0.941,11,30,Urban,Residential,0,154.56,154.56
C00732,5,1081.46,951.83,699.06,382.4,231.06,,0.99,6,30,Urban,Commercial,0,977.1966666666666,971.555
C00300,4,336.67,278.93,219.24,117.43,234.09,2.158,0.926,0,30,Semi-Urban,Residential,0,273.80333333333334,273.80333333333334
C00497,4,618.39,566.52,452.52,165.87,239.77,4.116,0.87,18,29,Semi-Urban,Commercial,0,493.7,493.7
C00241,2,270.86,298.26,201.36,69.51,234.96,1.664,0.962,14,29,Urban,Residential,0,298.26,298.26
C01233,6,164.98,147.97,107.17,57.8,226.27,1.139,0.889,4,30,Rural,Residential,0,117.71999999999998,125.556
C00438,4,291.1,259.69,212.06,79.04,232.67,1.883,0.923,4,28,Urban,Residential,0,221.78,221.78
C00636,2,829.04,834.54,498.1,330.94,228.78,5.301,0.949,10,30,Urban,Commercial,0,834.54,834.54
C00939,4,386.71,308.92,220.59,166.11,226.19,2.429,,11,29,Rural,Residential,0,292.18333333333334,292.18333333333334
C01236,6,173.25,167.18,102.79,70.46,229.26,1.223,0.858,8,29,Semi-Urban,Residential,0,184.12,174.89000000000001
C00213,2,823.16,819.26,464.66,358.5,233.05,5.313,0.923,0,29,Semi-Urban,Commercial,0,819.26,819.26
C01350,5,378.3,325.3,273.48,104.82,231.94,2.582,0.877,19,30,Urban,Residential,0,296.98,283.90250000000003
C00784,6,221.14,278.8,132.48,88.66,227.63,1.541,0.876,19,30,Urban,Residential,0,246.67,235.19400000000002
C01182,5,292.34,260.81,216.16,76.17,217.07,2.078,0.9,15,29,Semi-Urban,Residential,0,228.35999999999999,222.005
C00286,3,166.6,183.12,98.86,67.75,225.64,1.182,0.868,7,30,Semi-Urban,Residential,0,164.305,164.305
C01470,6,1083.5,1040.12,679.16,404.34,,7.057,0.943,6,30,Semi-Urban,Commercial,0,1007.1633333333333,902.684
C00160,2,127.08,123.73,70.55,56.53,224.14,,0.87,10,29,Semi-Urban,Residential,0,123.73,123.73
C01113,4,296.96,238.84,203.73,93.24,233.08,,0.868,6,29,Semi-Urban,Residential,0,197.74,197.74
C01222,2,188.23,191.91,109.77,78.46,237.62,1.111,0.99,15,28,Semi-Urban,Residential,0,191.91,191.91
C01413,5,300.65,284.26,194.0,106.64,228.64,1.975,0.925,1,30,Urban,Residential,0,170.86,181.9675
C01413,4,284.26,74.11,190.11,94.15,222.74,1.914,0.926,1,28,Urban,Residential,0,147.87,147.87
C01442,1,241.55,,178.9,62.65,232.33,1.595,0.905,19,30,Rural,Residential,0,,
C01279,2,197.33,178.24,146.93,50.4,217.01,1.382,0.914,2,30,Urban,Residential,0,178.24,178.24
C00068,2,308.52,260.83,221.72,86.8,231.86,1.975,0.936,2,29,Urban,Residential,0,260.83,260.83
C00346,2,261.21,212.87,146.22,114.98,230.09,1.757,0.897,5,28,Semi-Urban,Residential,0,212.87,212.87
C01468,4,357.64,304.91,226.22,131.41,235.13,2.429,0.87,13,29,Urban,Residential,0,311.87333333333333,311.87333333333333
C00330,4,198.09,212.4,148.08,50.01,229.55,1.235,0.97,2,29,Rural,Residential,0,215.9766666666667,215.9766666666667
C00027,3,377.48,335.4,268.14,109.34,231.97,2.386,0.947,0,29,Semi-Urban,Residential,0,315.825,315.825
C00975,1,192.87,,142.78,50.08,227.9,1.318,0.892,6,30,Rural,Residential,0,,
C01168,4,377.94,314.8,262.69,115.25,233.76,2.759,0.814,15,30,Semi-Urban,Residential,0,296.2633333333333,296.2633333333333
C00649,1,147.09,,93.16,53.93,233.73,0.883,0.99,16,30,Semi-Urban,Residential,0,,
C00909,4,436.86,315.7,274.03,162.84,234.74,2.838,0.911,10,29,Urban,Residential,0,304.18666666666667,304.18666666666667
C00151,3,326.01,356.18,225.34,100.67,232.78,2.193,0.887,13,29,Rural,Residential,0,340.925,340.925
C00059,5,214.49,232.9,119.64,94.85,222.37,1.454,0.921,9,28,Urban,Residential,0,174.11333333333334,176.565
C00888,5,277.28,280.72,175.67,101.61,229.1,1.698,0.99,19,28,Urban,Residential,0,237.53,223.8375
C01014,1,185.23,,131.25,53.98,227.74,,0.883,3,30,Rural,Residential,0,,
C01040,3,318.87,276.19,231.69,87.17,227.87,2.212,0.879,1,29,Urban,Residential,0,287.37,287.37
C00757,5,240.23,274.07,134.65,105.58,226.72,1.571,0.937,4,30,Urban,Residential,0,224.39666666666668,222.72
C00689,3,4845.83,4268.66,3307.0,1538.83,224.92,31.025,0.964,9,29,Urban,Industrial,0,3845.045,3845.045
C00126,5,376.16,371.65,227.18,148.98,230.42,2.382,0.952,15,30,Semi-Urban,Residential,0,324.95666666666665,317.815
C00973,2,287.14,234.23,175.04,112.09,227.98,1.793,0.975,4,29,Semi-Urban,Residential,0,234.23,234.23
C00496,2,270.04,282.01,156.35,113.69,230.17,1.646,0.99,10,30,Rural,Residential,0,282.01,282.01
C00181,3,184.7,162.72,57.31,127.39,228.75,1.236,0.907,15,30,Urban,Residential,1,167.60500000000002,167.60500000000002
C00487,5,168.3,212.26,120.23,48.07,225.7,1.096,0.945,5,29,Urban,Residential,0,169.76333333333332,171.3575
C00052,6,1036.37,710.04,639.11,397.26,235.42,,0.94,11,30,Semi-Urban,Commercial,0,811.1766666666667,799.576
C00775,1,421.71,,250.86,170.85,226.24,2.806,0.923,3,30,Urban,Commercial,0,,
C00111,2,399.57,416.25,275.14,124.43,228.3,2.845,0.854,19,30,Urban,Commercial,0,416.25,416.25
C01177,2,256.96,213.44,141.45,115.51,231.74,1.705,0.903,18,29,Semi-Urban,Residential,0,213.44,213.44
C00332,4,332.41,304.32,224.93,107.48,225.87,2.12,,1,30,Urban,Residential,0,315.97333333333336,315.97333333333336
C00611,6,193.92,189.54,114.42,79.49,,1.294,0.927,9,30,Rural,Residential,0,182.51333333333332,180.594
C00052,1,856.27,,550.89,305.38,230.81,5.699,0.904,11,28,Semi-Urban,Commercial,0,,
C00390,2,253.89,299.28,153.0,100.89,246.21,1.452,0.986,9,30,Semi-Urban,Residential,0,299.28,299.28
C00799,3,251.13,211.01,152.52,98.6,222.95,1.767,0.886,11,30,Rural,Residential,0,216.33999999999997,216.33999999999997
C00393,5,129.72,154.96,72.48,57.25,234.31,0.85,0.905,3,29,Rural,Residential,0,141.50666666666666,133.0675
C00618,1,4514.73,,3132.54,1382.19,225.91,32.686,0.849,17,29,Urban,Industrial,0,,
C00635,1,130.11,,96.77,33.34,235.5,0.802,0.957,10,29,Rural,Residential,0,,
C00322,2,249.46,237.49,168.53,80.94,224.95,1.672,0.921,13,30,Urban,Residential,0,237.49,237.49
C01456,1,129.06,,81.29,47.77,223.23,0.855,0.939,19,29,Semi-Urban,Residential,0,,
C00572,2,322.18,326.11,226.89,95.28,233.93,2.004,0.954,1,28,Semi-Urban,Residential,0,326.11,326.11
C00125,6,284.06,241.67,165.92,118.14,231.1,1.881,0.908,17,29,Semi-Urban,Residential,0,222.16,198.528
C00607,3,123.42,174.28,37.96,85.46,239.05,0.725,0.989,18,29,Urban,Residential,1,160.60500000000002,160.60500000000002
C01200,4,156.76,157.46,96.44,60.32,227.33,1.507,0.635,18,30,Semi-Urban,Residential,1,149.25,149.25
C00212,1,1097.59,,783.92,313.67,226.67,7.21,0.933,13,29,Rural,Commercial,0,,
C01207,3,343.51,272.57,235.33,108.19,231.74,2.395,0.86,19,30,Urban,Residential,0,272.66999999999996,272.66999999999996
C01252,2,140.48,152.76,93.35,47.13,225.85,0.963,0.897,10,29,Urban,Residential,0,152.76,152.76
C00493,5,426.43,335.4,284.13,142.3,233.09,2.628,0.967,1,30,Urban,Residential,0,317.2266666666667,312.1775
C00600,2,216.46,261.94,159.62,56.85,221.88,1.498,0.905,13,28,Urban,Residential,0,261.94,261.94
C00356,5,369.32,345.96,224.68,144.63,,2.277,0.965,0,29,Urban,Residential,0,323.78,307.45
C01187,6,1048.82,1324.91,605.16,443.65,237.45,,0.9,2,30,Semi-Urban,Commercial,0,1200.0833333333333,1057.514
C00845,3,542.1,525.42,395.1,147.0,231.78,3.654,0.889,18,28,Semi-Urban,Commercial,0,521.69,521.69
C00685,6,284.71,263.23,176.17,108.53,236.31,1.871,0.894,9,29,Urban,Residential,0,291.7033333333334,278.51599999999996
C00829,2,240.36,181.81,135.97,104.39,229.37,1.691,0.861,13,28,Urban,Residential,0,181.81,181.81
C00818,3,272.52,288.82,157.91,114.61,231.13,1.727,0.948,3,30,Urban,Residential,0,270.66499999999996,270.66499999999996
C00086,5,224.54,264.74,168.17,56.37,228.38,1.403,0.973,18,28,Semi-Urban,Residential,0,194.80333333333337,195.805
C00150,1,269.51,,153.95,115.56,228.08,1.768,0.928,4,29,Urban,Residential,0,,
C00069,2,247.09,268.53,161.65,85.44,237.18,1.74,0.832,10,29,Urban,Residential,0,268.53,268.53
C01230,6,545.93,712.73,378.04,167.89,231.71,3.305,,14,28,Semi-Urban,Commercial,0,641.1166666666667,580.052
C00045,4,346.71,277.94,203.96,142.76,231.25,2.223,0.937,12,30,Rural,Residential,0,241.51333333333332,241.51333333333332
C00577,6,315.55,289.14,195.13,120.42,232.54,2.03,0.929,19,30,Urban,Residential,0,290.7666666666667,266.82399999999996
C00150,6,396.21,363.25,232.91,163.31,233.49,2.658,0.887,4,30,Urban,Residential,0,357.71333333333337,320.744
C00035,4,400.4,346.57,258.52,141.88,226.0,2.634,0.934,10,30,Semi-Urban,Residential,0,306.9533333333333,306.9533333333333
C01340,4,5418.31,4595.27,3097.68,2320.63,229.75,33.698,0.972,9,30,Rural,Industrial,0,4422.25,4422.25
C00077,3,111.8,133.23,82.25,29.54,227.66,0.781,0.874,6,28,Urban,Residential,0,126.115,126.115
C00343,3,203.77,154.79,149.09,54.68,237.8,1.366,0.871,1,29,Urban,Residential,0,153.38,153.38
C00406,1,307.13,,191.12,116.01,227.89,1.982,0.944,17,30,Urban,Residential,0,,
C00042,5,900.09,825.59,626.61,273.48,222.19,6.26,0.899,3,30,Urban,Commercial,0,739.6,717.825
C01385,1,649.83,,382.8,267.03,218.39,4.235,0.976,12,29,Semi-Urban,Commercial,0,,
C00907,2,207.36,238.79,146.46,60.9,235.23,1.322,0.926,17,28,Semi-Urban,Residential,0,238.79,238.79
C00185,4,270.75,261.91,155.11,115.63,235.48,1.902,0.839,3,30,Semi-Urban,Residential,0,235.41333333333333,235.41333333333333
C01402,3,171.45,164.06,109.88,61.57,227.99,1.155,0.904,19,29,Semi-Urban,Residential,0,149.85500000000002,149.85500000000002
C00997,4,887.36,699.38,646.15,241.22,242.05,5.703,0.893,3,29,Urban,Commercial,0,667.6633333333333,667.6633333333333
C00286,4,184.27,166.6,131.38,52.89,229.11,1.263,0.885,7,30,Semi-Urban,Residential,0,165.07000000000002,165.07000000000002
C00652,6,337.81,301.57,190.99,146.82,228.77,2.147,0.955,7,29,Urban,Residential,0,339.24333333333334,306.048
C01326,3,1757.51,1852.07,1239.71,517.8,230.8,10.869,0.973,9,29,Semi-Urban,Industrial,0,1930.295,1930.295
C00120,2,277.37,294.86,175.79,101.58,229.0,1.896,0.888,4,30,Semi-Urban,Residential,0,294.86,294.86
C00093,1,124.47,,76.39,48.08,228.43,0.83,0.912,8,28,Rural,Residential,0,,
C00240,6,164.24,172.12,90.52,73.72,235.49,1.031,0.94,6,30,Rural,Residential,0,149.64000000000001,142.66000000000003
C00379,3,1182.81,1119.45,820.23,362.58,227.8,7.47,0.965,17,29,Urban,Commercial,0,1086.75,1086.75
C00525,1,3723.48,,2194.47,1529.01,234.72,24.819,0.888,11,30,Semi-Urban,Industrial,0,,
C01153,6,4790.12,4581.87,2898.52,1891.6,234.96,29.172,0.971,0,29,Semi-Urban,Industrial,0,4924.176666666666,4376.864
C00343,5,203.7,169.6,150.96,52.74,234.66,1.295,0.931,1,30,Urban,Residential,0,176.0533333333333,170.0325
C00321,6,4627.4,4760.3,3055.74,1571.66,228.4,31.416,0.896,18,28,Semi-Urban,Industrial,0,4270.463333333333,4084.386
C00106,5,231.3,242.26,161.99,69.31,225.23,1.548,0.921,17,30,Urban,Residential,0,230.00666666666666,219.48499999999999
C01014,5,229.28,252.67,150.38,78.89,235.48,1.547,0.874,3,30,Rural,Residential,0,203.5,198.9325
C00053,5,349.34,373.33,248.28,101.07,226.15,2.431,0.882,17,30,Semi-Urban,Residential,0,350.12999999999994,347.3725
C01396,6,218.54,194.3,155.14,63.4,231.88,1.43,0.915,15,28,Urban,Residential,0,198.82000000000002,162.05
C01459,3,363.96,264.52,259.59,104.37,219.74,2.485,0.926,6,30,Urban,Residential,0,258.46,258.46
C00905,1,663.91,,474.89,189.03,228.54,4.587,0.88,6,30,Urban,Commercial,0,,
C00072,2,284.02,272.34,171.85,112.17,235.06,1.724,0.974,13,28,Rural,Residential,0,272.34,272.34
C01439,5,123.48,105.97,87.03,36.45,225.93,0.836,0.908,15,29,Urban,Residential,0,115.22666666666667,111.645
C00018,4,283.56,232.57,189.72,93.84,230.0,1.848,0.926,2,28,Semi-Urban,Residential,0,229.97333333333336,229.97333333333336
C00507,6,86.45,138.29,59.25,27.2,228.55,0.531,0.988,14,25,Urban,Residential,1,169.15666666666667,194.292
C00707,3,1113.78,770.97,646.02,467.75,226.37,7.903,0.865,3,30,Semi-Urban,Commercial,0,790.595,790.595
C00362,4,2898.39,3108.58,1889.52,1008.87,230.51,18.794,0.929,17,28,Urban,Industrial,0,2934.0499999999997,2934.0499999999997
C00285,6,358.0,407.85,202.1,155.91,226.76,2.473,0.887,18,29,Urban,Residential,0,370.77,329.03599999999994
C00015,6,127.72,29.31,56.07,71.66,227.46,1.731,0.451,18,28,Rural,Residential,1,89.59666666666665,109.678
C01170,1,723.73,,512.65,211.08,225.28,4.566,0.977,5,30,Urban,Commercial,0,,
C00374,4,4668.74,4354.09,3298.21,1370.53,239.02,31.106,0.872,7,30,Rural,Industrial,0,3824.11,3824.11
C00530,1,285.17,,156.86,128.32,229.25,1.787,0.967,8,30,Urban,Residential,0,,
C01231,4,546.73,511.86,372.41,174.33,234.13,3.368,0.963,11,29,Rural,Commercial,0,395.74,395.74
C01044,2,1020.44,927.48,626.37,394.08,227.92,7.312,0.85,1,30,Urban,Commercial,0,927.48,927.48
C01123,1,939.07,,694.33,244.74,229.53,5.93,0.958,7,30,Urban,Commercial,0,,
C00325,6,285.64,270.81,211.27,74.37,237.8,1.817,0.918,6,28,Urban,Residential,0,276.9,264.93
C00675,1,587.1,,439.59,147.51,228.05,3.649,0.98,8,30,Rural,Commercial,0,,
C01485,1,120.44,,85.16,35.28,229.81,0.896,0.812,12,30,Urban,Residential,0,,
C00475,5,1047.07,881.7,586.95,460.12,226.03,7.093,0.907,19,29,Semi-Urban,Commercial,0,935.04,943.0525
C01062,3,5373.27,4253.42,3073.37,2299.9,223.56,38.808,0.86,10,30,Urban,Industrial,0,4228.83,4228.83
C00001,2,250.95,221.44,186.9,64.05,227.34,1.675,0.915,6,29,Rural,Residential,0,221.44,221.44
C01024,2,201.83,170.83,117.91,83.92,227.15,1.376,0.897,2,30,Semi-Urban,Residential,0,170.83,170.83
C00723,6,1070.16,1021.4,685.25,384.91,228.51,7.467,0.871,6,30,Semi-Urban,Commercial,0,998.2800000000001,950.406
C01008,6,400.04,411.53,124.09,275.95,227.62,2.655,0.919,3,28,Urban,Residential,1,369.0466666666666,349.26
C00156,6,245.31,211.74,164.48,80.83,230.96,1.587,0.93,11,29,Semi-Urban,Residential,0,225.56333333333336,210.538
C00119,6,182.39,183.5,136.77,45.62,233.96,1.207,0.897,15,29,Urban,Residential,0,189.17,174.138
C00454,3,198.27,175.74,145.93,52.34,223.72,1.341,0.918,18,29,Semi-Urban,Residential,0,172.65,172.65
C00194,5,161.87,154.84,91.38,70.49,220.12,1.153,0.886,2,30,Urban,Residential,0,134.92333333333332,129.505
C00868,4,2018.48,1438.16,1293.83,724.66,221.58,13.702,0.923,5,29,Rural,Industrial,0,1428.6866666666667,1428.6866666666667
C01262,3,47.33,181.96,28.97,18.36,234.1,0.29,0.969,0,28,Semi-Urban,Residential,1,181.525,181.525
C00099,4,721.99,733.85,510.18,211.81,225.4,4.942,0.9,17,28,Rural,Commercial,0,625.15,625.15
C01479,5,4351.6,4797.77,2731.83,1619.76,236.06,27.694,0.925,9,30,Semi-Urban,Industrial,0,4109.0199999999995,3851.085
C01238,1,240.46,,162.25,78.2,224.04,1.681,0.887,19,29,Semi-Urban,Residential,0,,
C00490,3,267.12,230.61,174.72,92.41,234.47,1.738,0.91,18,29,Rural,Residential,0,231.35000000000002,231.35000000000002
C01426,5,6192.37,4436.01,3654.03,2538.34,221.04,41.826,0.93,17,30,Urban,Industrial,0,4778.546666666667,4646.860000000001
C00409,1,270.01,,158.99,111.02,247.57,1.623,0.934,8,30,Urban,Residential,0,,
C00263,5,529.06,563.89,361.82,167.24,231.93,3.251,0.975,11,29,Urban,Commercial,0,475.1499999999999,467.7025
C01325,6,349.56,264.47,238.03,111.53,223.66,2.48,0.875,18,28,Urban,Residential,0,220.02666666666667,235.658
C00628,1,1031.52,,598.55,432.96,231.77,7.118,0.868,6,30,Semi-Urban,Commercial,0,,
C00036,4,162.92,182.73,102.22,60.7,223.42,1.104,0.917,10,30,Urban,Residential,0,163.83333333333334,163.83333333333334
C00130,5,1047.66,894.75,668.9,378.76,229.33,7.135,0.889,4,30,Urban,Commercial,0,861.1966666666667,827.62
C00919,4,164.74,184.6,96.66,68.09,220.44,1.186,0.876,13,30,Urban,Residential,0,154.34333333333333,154.34333333333333
C00583,5,195.59,181.21,145.59,50.0,228.14,1.379,0.863,4,30,Urban,Residential,0,182.95333333333335,180.905
C01292,3,140.94,87.58,81.74,59.2,228.53,0.902,0.95,13,28,Urban,Residential,0,105.525,105.525
C00341,4,305.52,286.0,201.32,104.2,233.25,2.136,0.852,17,29,Urban,Residential,0,263.51,263.51
C01468,1,315.78,,192.68,123.1,236.29,2.004,0.926,13,28,Urban,Residential,0,,
C01432,6,385.99,387.55,243.95,142.04,220.17,2.861,0.851,17,30,Semi-Urban,Residential,0,358.68666666666667,335.286
C00904,3,340.51,281.1,187.79,152.72,233.96,2.156,0.938,3,29,Semi-Urban,Residential,0,283.89,283.89
C01026,5,705.46,745.49,447.25,258.21,229.07,4.781,0.895,17,30,Rural,Commercial,0,656.48,606.185
C00262,2,131.08,111.95,76.02,55.06,222.91,0.825,0.99,11,29,Urban,Residential,0,111.95,111.95
C00028,4,375.68,293.44,260.41,115.27,226.87,2.458,0.936,14,30,Urban,Residential,0,277.98,277.98
C00784,5,278.8,248.28,200.11,78.7,228.82,1.9,0.891,19,29,Urban,Residential,0,217.09,224.29250000000002
C00595,3,281.39,265.38,156.58,124.81,231.58,1.805,0.935,18,28,Urban,Residential,0,270.205,270.205
C01276,6,1180.06,1277.58,766.49,413.57,230.91,8.137,0.872,5,29,Semi-Urban,Commercial,0,1131.2066666666667,1037.4279999999999
C01468,6,328.71,346.17,203.12,125.59,,2.052,0.988,13,30,Urban,Residential,0,336.24,327.886
C00907,4,283.21,272.04,201.83,81.38,227.44,1.863,0.928,17,30,Semi-Urban,Residential,0,239.39666666666668,239.39666666666668
C00336,4,4363.61,3891.96,3115.6,1248.01,227.71,30.244,0.88,8,29,Semi-Urban,Industrial,0,3656.213333333333,3656.213333333333
C00046,4,356.02,333.7,215.75,140.27,231.66,2.301,0.928,14,30,Urban,Residential,0,307.23333333333335,307.23333333333335
C00644,3,123.85,111.61,68.49,55.37,233.9,0.771,0.954,8,30,Urban,Residential,0,101.99000000000001,101.99000000000001
C00695,4,227.01,212.99,130.52,96.49,,1.524,0.922,16,28,Rural,Residential,0,190.87,190.87
C01314,5,723.2,791.26,402.82,320.38,223.74,5.081,0.884,16,29,Urban,Commercial,0,730.5866666666667,716.39
C00632,3,326.4,302.36,211.31,115.08,,2.328,0.858,15,28,Urban,Residential,0,310.555,310.555
C00864,6,373.68,310.98,239.52,134.16,231.47,2.572,0.872,10,30,Urban,Residential,0,300.37000000000006,285.192
C00066,5,177.7,147.49,129.17,48.53,237.24,1.126,0.924,4,29,Rural,Residential,0,144.67999999999998,145.49
C00098,2,208.53,187.83,124.79,83.74,224.82,1.336,0.964,9,28,Semi-Urban,Residential,0,187.83,187.83
C01494,6,1251.92,1308.94,739.45,512.46,233.92,8.026,0.926,10,30,Semi-Urban,Commercial,0,1229.1133333333332,1222.486
C01008,4,366.11,329.5,270.06,96.05,219.89,2.472,0.935,3,29,Urban,Residential,0,322.88666666666666,322.88666666666666
C00020,3,1112.54,1252.73,735.21,377.34,221.85,7.393,0.942,11,30,Urban,Commercial,0,1184.475,1184.475
C01108,3,183.29,68.3,132.4,50.89,235.76,1.169,0.923,0,30,Semi-Urban,Residential,0,134.145,134.145
C01353,2,254.33,273.21,144.33,110.0,225.89,1.682,0.93,8,30,Rural,Residential,0,273.21,273.21
C01145,6,620.76,544.2,446.27,174.49,225.03,4.189,0.915,14,28,Semi-Urban,Commercial,0,550.64,500.31000000000006
C01500,6,1101.37,1120.42,820.61,280.76,228.3,6.946,0.965,16,30,Urban,Commercial,0,1151.99,1053.128
C01498,1,1097.58,,780.67,316.91,229.04,7.423,0.897,18,29,Urban,Commercial,0,,
C01483,4,278.38,228.84,194.22,84.16,224.3,1.841,0.936,16,30,Urban,Residential,0,237.45000000000002,237.45000000000002
C00087,5,295.83,300.71,184.6,111.23,224.05,1.903,0.963,15,30,Urban,Residential,0,255.68666666666664,246.605
C00294,6,150.76,136.93,96.64,54.12,219.39,1.042,0.916,6,29,Rural,Residential,0,145.54666666666665,133.692
C00313,4,1342.03,560.21,898.54,443.49,236.73,8.788,0.896,17,30,Urban,Commercial,0,791.8133333333334,791.8133333333334
C00893,4,283.04,231.65,177.48,105.56,226.27,1.885,0.922,13,28,Urban,Residential,0,164.64333333333335,164.64333333333335
C00661,6,208.78,229.29,145.04,63.74,221.53,1.425,0.919,9,29,Urban,Residential,0,216.04,198.188
C00558,3,184.53,146.76,127.97,56.56,231.44,1.204,0.92,5,30,Semi-Urban,Residential,0,138.21499999999997,138.21499999999997
C01100,5,419.63,411.58,313.89,105.74,228.38,2.952,0.864,10,28,Urban,Residential,0,359.28999999999996,334.6425
C00376,4,1302.2,1200.35,961.47,340.74,225.28,8.922,0.9,10,29,Urban,Commercial,0,1094.1766666666665,1094.1766666666665
C01147,2,2458.68,2585.77,1641.62,817.06,226.49,16.527,0.912,12,28,Semi-Urban,Industrial,0,2585.77,2585.77
C00538,3,687.15,1090.15,285.34,401.81,219.75,6.667,0.651,14,30,Rural,Commercial,1,1086.2800000000002,1086.2800000000002
C00088,5,136.22,149.71,91.07,45.15,239.94,0.845,0.933,16,28,Urban,Residential,0,134.28666666666666,131.32
C01232,6,1126.03,1134.05,660.37,465.66,218.77,8.228,0.869,1,30,Semi-Urban,Commercial,0,1107.3366666666666,1054.4540000000002
C00492,1,323.07,,237.04,86.03,226.61,2.157,0.918,5,30,Urban,Residential,0,,
C00746,4,265.07,217.72,191.77,73.29,216.3,1.836,0.927,8,30,Rural,Residential,0,217.21,217.21
C00650,6,403.72,423.14,241.95,161.77,223.67,2.655,0.944,10,30,Rural,Residential,0,344.3766666666667,310.13199999999995
C00943,4,5423.33,5228.21,3275.21,2148.12,226.62,38.169,0.871,7,30,Urban,Industrial,0,4665.793333333334,4665.793333333334
C00116,3,3306.04,2799.52,1856.07,1449.97,224.67,21.199,0.964,2,29,Rural,Industrial,0,2703.9,2703.9
C01010,6,348.88,334.5,206.47,142.41,228.37,2.279,0.931,10,28,Semi-Urban,Residential,0,327.24333333333334,296.992
C00160,6,151.87,182.03,109.48,42.38,231.58,1.015,0.897,10,29,Semi-Urban,Residential,0,155.71666666666667,143.592
C00741,5,323.99,343.64,239.46,84.53,228.8,2.171,0.906,10,29,Semi-Urban,Residential,0,306.22666666666663,291.46999999999997
C01421,2,173.3,179.36,97.11,76.19,,1.081,0.98,6,30,Rural,Residential,0,179.36,179.36
C01058,1,126.36,,72.61,53.75,226.51,0.888,0.872,10,28,Urban,Residential,0,,
C01022,6,310.57,279.66,175.83,134.74,231.66,2.14,0.87,7,28,Urban,Residential,0,306.69,291.424
